entity_id,state,last_updated
sensor.cph2371_app_memory,0.022,2023-01-27 07:00:01.799744
sensor.cph2371_battery_temperature,21.1,2023-01-27 07:00:01.801772
sensor.cph2371_battery_power,0.0,2023-01-27 07:00:01.805306
device_tracker.cph2371,home,2023-01-27 07:01:13.438812
sensor.cph2371_app_memory,0.024,2023-01-27 07:01:13.721937
sensor.cph2371_battery_temperature,20.9,2023-01-27 07:01:13.724065
sensor.cph2371_battery_power,0.0,2023-01-27 07:01:13.727511
sensor.cph2371_light_sensor,481,2023-01-27 07:01:13.729482
sensor.cph2371_app_memory,0.026,2023-01-27 07:02:12.769767
sensor.cph2371_battery_power,0.0,2023-01-27 07:02:12.771938
sensor.cph2371_last_update_trigger,SensorWorker,2023-01-27 07:02:12.775289
sensor.cph2371_light_sensor,482,2023-01-27 07:02:12.777102
sensor.cph2371_app_memory,0.016,2023-01-27 07:02:41.039277
sensor.cph2371_battery_power,0.0,2023-01-27 07:02:41.041341
sensor.cph2371_screen_brightness,129,2023-01-27 07:02:41.045985
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:02:41.047860
sensor.cph2371_light_sensor,229,2023-01-27 07:02:41.049607
sensor.cph2371_active_notification_count,5,2023-01-27 07:02:41.051907
binary_sensor.cph2371_interactive,on,2023-01-27 07:02:41.053732
sensor.cph2371_app_tx_gb,0.0022,2023-01-27 07:02:41.532268
sensor.cph2371_app_memory,0.019,2023-01-27 07:02:41.535534
sensor.cph2371_battery_power,0.0,2023-01-27 07:02:41.537543
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 07:02:41.539342
sensor.cph2371_light_sensor,230,2023-01-27 07:02:41.545397
sensor.cph2371_active_notification_count,7,2023-01-27 07:02:41.547212
sensor.cph2371_app_memory,0.022,2023-01-27 07:02:51.846121
sensor.cph2371_battery_temperature,20.6,2023-01-27 07:02:51.848223
sensor.cph2371_battery_power,0.0,2023-01-27 07:02:51.851567
sensor.cph2371_screen_brightness,1,2023-01-27 07:02:51.853385
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 07:02:51.857725
sensor.cph2371_light_sensor,223,2023-01-27 07:02:51.859564
binary_sensor.cph2371_interactive,off,2023-01-27 07:02:51.865772
sensor.cph2371_app_rx_gb,0.0042,2023-01-27 07:05:09.019169
sensor.cph2371_app_memory,0.024,2023-01-27 07:05:09.021174
sensor.cph2371_battery_power,0.0,2023-01-27 07:05:09.026633
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:05:09.028463
sensor.cph2371_light_sensor,229,2023-01-27 07:05:09.032800
sensor.cph2371_app_memory,0.025,2023-01-27 07:05:53.469041
sensor.cph2371_battery_power,0.0,2023-01-27 07:05:53.471222
sensor.cph2371_screen_brightness,122,2023-01-27 07:05:53.474845
sensor.cph2371_light_sensor,45,2023-01-27 07:05:53.476712
binary_sensor.cph2371_interactive,on,2023-01-27 07:05:53.478542
sensor.cph2371_app_memory,0.027,2023-01-27 07:05:53.813711
sensor.cph2371_battery_power,0.0,2023-01-27 07:05:53.815724
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 07:05:53.819301
sensor.cph2371_light_sensor,29,2023-01-27 07:05:53.821277
sensor.cph2371_app_memory,0.019,2023-01-27 07:06:01.431130
sensor.cph2371_battery_power,0.0,2023-01-27 07:06:01.436411
sensor.cph2371_screen_brightness,118,2023-01-27 07:06:01.438337
binary_sensor.cph2371_device_locked,off,2023-01-27 07:06:01.440192
sensor.cph2371_last_used_app,com.whatsapp,2023-01-27 07:06:01.443943
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:06:01.445763
sensor.cph2371_light_sensor,34,2023-01-27 07:06:01.447475
sensor.cph2371_active_notification_count,1,2023-01-27 07:06:01.450271
sensor.cph2371_total_rx_gb,0.854,2023-01-27 07:06:01.459895
sensor.cph2371_app_memory,0.022,2023-01-27 07:06:59.235077
sensor.cph2371_battery_temperature,20.1,2023-01-27 07:06:59.237116
sensor.cph2371_battery_power,0.0,2023-01-27 07:06:59.238920
sensor.cph2371_screen_brightness,1,2023-01-27 07:06:59.245406
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 07:06:59.247264
binary_sensor.cph2371_interactive,off,2023-01-27 07:06:59.249089
sensor.cph2371_app_memory,0.024,2023-01-27 07:07:03.023342
sensor.cph2371_battery_power,0.0,2023-01-27 07:07:03.025410
binary_sensor.cph2371_device_locked,on,2023-01-27 07:07:03.027289
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:07:03.031528
sensor.cph2371_light_sensor,219,2023-01-27 07:07:03.033300
sensor.cph2371_app_memory,0.025,2023-01-27 07:07:54.748896
sensor.cph2371_battery_power,0.0,2023-01-27 07:07:54.752348
sensor.cph2371_screen_brightness,122,2023-01-27 07:07:54.754279
sensor.cph2371_light_sensor,196,2023-01-27 07:07:54.756096
binary_sensor.cph2371_interactive,on,2023-01-27 07:07:54.761865
sensor.cph2371_total_tx_gb,0.331,2023-01-27 07:07:54.766841
sensor.cph2371_app_memory,0.027,2023-01-27 07:07:54.932668
sensor.cph2371_battery_power,0.0,2023-01-27 07:07:54.935948
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 07:07:54.937893
sensor.cph2371_app_memory,0.015,2023-01-27 07:08:01.414915
sensor.cph2371_battery_power,0.0,2023-01-27 07:08:01.418241
sensor.cph2371_screen_brightness,117,2023-01-27 07:08:01.420061
binary_sensor.cph2371_device_locked,off,2023-01-27 07:08:01.421724
sensor.cph2371_last_used_app,com.android.launcher,2023-01-27 07:08:01.423314
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:08:01.427135
sensor.cph2371_light_sensor,0,2023-01-27 07:08:01.428773
sensor.cph2371_app_memory,0.016,2023-01-27 07:08:01.553249
sensor.cph2371_battery_power,0.0,2023-01-27 07:08:01.555166
sensor.cph2371_screen_brightness,116,2023-01-27 07:08:01.558359
sensor.cph2371_proximity_sensor,near,2023-01-27 07:08:01.568723
sensor.cph2371_app_memory,0.018,2023-01-27 07:08:29.889877
sensor.cph2371_battery_temperature,20.4,2023-01-27 07:08:29.891973
sensor.cph2371_battery_power,0.0,2023-01-27 07:08:29.895649
sensor.cph2371_screen_brightness,1,2023-01-27 07:08:29.897515
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 07:08:29.899266
binary_sensor.cph2371_interactive,off,2023-01-27 07:08:29.902708
sensor.cph2371_detected_activity,unknown,2023-01-27 07:09:19.456622
sensor.cph2371_app_memory,0.02,2023-01-27 07:09:19.459985
sensor.cph2371_battery_power,0.0,2023-01-27 07:09:19.462009
binary_sensor.cph2371_device_locked,on,2023-01-27 07:09:19.463922
sensor.cph2371_last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 07:09:19.467505
sensor.cph2371_wifi_connection,<not connected>,2023-01-27 07:09:19.469387
sensor.cph2371_wifi_link_speed,0,2023-01-27 07:09:19.471175
sensor.cph2371_wifi_frequency,0,2023-01-27 07:09:19.475407
sensor.cph2371_network_type,cellular,2023-01-27 07:09:19.477290
sensor.cph2371_steps_sensor,4582,2023-01-27 07:09:19.487640
sensor.cph2371_steps_sensor,4603,2023-01-27 07:09:19.524976
sensor.cph2371_app_memory,0.023,2023-01-27 07:09:27.564101
sensor.cph2371_battery_power,0.0,2023-01-27 07:09:27.567435
sensor.cph2371_screen_brightness,30,2023-01-27 07:09:27.569389
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:09:27.571184
binary_sensor.cph2371_interactive,on,2023-01-27 07:09:27.575181
sensor.cph2371_app_memory,0.025,2023-01-27 07:09:27.976365
sensor.cph2371_battery_power,0.0,2023-01-27 07:09:27.978401
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 07:09:27.980262
sensor.cph2371_proximity_sensor,far,2023-01-27 07:09:27.986910
sensor.cph2371_steps_sensor,4616,2023-01-27 07:09:27.988790
sensor.cph2371_app_rx_gb,0.0043,2023-01-27 07:09:37.234690
sensor.cph2371_app_memory,0.027,2023-01-27 07:09:37.236679
sensor.cph2371_audio_mode,in_call,2023-01-27 07:09:37.240209
sensor.cph2371_volume_level_music,10,2023-01-27 07:09:37.242094
sensor.cph2371_volume_level_accessibility,9,2023-01-27 07:09:37.243849
sensor.cph2371_battery_power,0.0,2023-01-27 07:09:37.247651
sensor.cph2371_screen_brightness,94,2023-01-27 07:09:37.251546
binary_sensor.cph2371_device_locked,off,2023-01-27 07:09:37.253795
sensor.cph2371_last_used_app,com.google.android.dialer,2023-01-27 07:09:37.255426
sensor.cph2371_last_update_trigger,android.intent.action.PHONE_STATE,2023-01-27 07:09:37.257091
sensor.cph2371_active_notification_count,2,2023-01-27 07:09:37.262102
sensor.cph2371_phone_state,offhook,2023-01-27 07:09:37.263923
sensor.cph2371_steps_sensor,4638,2023-01-27 07:09:37.265624
sensor.cph2371_app_memory,0.02,2023-01-27 07:09:38.848536
sensor.cph2371_battery_power,0.0,2023-01-27 07:09:38.850686
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 07:09:38.852535
binary_sensor.cph2371_interactive,off,2023-01-27 07:09:38.857001
sensor.cph2371_detected_activity,walking,2023-01-27 07:10:09.077522
sensor.cph2371_app_memory,0.022,2023-01-27 07:10:09.079598
sensor.cph2371_battery_temperature,20.7,2023-01-27 07:10:09.083734
sensor.cph2371_battery_power,0.0,2023-01-27 07:10:09.085649
sensor.cph2371_screen_brightness,39,2023-01-27 07:10:09.087559
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:10:09.095168
binary_sensor.cph2371_interactive,on,2023-01-27 07:10:09.097079
sensor.cph2371_steps_sensor,4682,2023-01-27 07:10:09.098770
sensor.cph2371_app_memory,0.023,2023-01-27 07:10:09.120893
sensor.cph2371_screen_brightness,34,2023-01-27 07:10:09.130366
sensor.cph2371_app_memory,0.025,2023-01-27 07:10:09.210528
sensor.cph2371_battery_power,0.0,2023-01-27 07:10:09.214170
sensor.cph2371_screen_brightness,30,2023-01-27 07:10:09.218355
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 07:10:09.221650
sensor.cph2371_app_memory,0.014,2023-01-27 07:10:09.921693
sensor.cph2371_audio_mode,normal,2023-01-27 07:10:09.923566
sensor.cph2371_volume_level_music,5,2023-01-27 07:10:09.925307
sensor.cph2371_volume_level_accessibility,5,2023-01-27 07:10:09.929511
sensor.cph2371_battery_power,0.0,2023-01-27 07:10:09.931271
sensor.cph2371_last_update_trigger,android.intent.action.PHONE_STATE,2023-01-27 07:10:09.932936
sensor.cph2371_active_notification_count,1,2023-01-27 07:10:09.935053
sensor.cph2371_phone_state,idle,2023-01-27 07:10:09.936682
sensor.cph2371_app_memory,0.016,2023-01-27 07:10:11.832050
sensor.cph2371_battery_power,0.0,2023-01-27 07:10:11.834109
binary_sensor.cph2371_device_locked,on,2023-01-27 07:10:11.838158
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:10:11.839941
sensor.cph2371_proximity_sensor,near,2023-01-27 07:10:11.841751
sensor.cph2371_steps_sensor,4691,2023-01-27 07:10:11.846011
sensor.cph2371_battery_power,0.0,2023-01-27 07:10:11.904112
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 07:10:11.907582
sensor.cph2371_steps_sensor,4694,2023-01-27 07:10:11.913065
sensor.cph2371_app_memory,0.019,2023-01-27 07:10:11.975708
sensor.cph2371_battery_power,0.0,2023-01-27 07:10:11.977544
sensor.cph2371_app_memory,0.022,2023-01-27 07:10:22.464362
sensor.cph2371_battery_power,0.0,2023-01-27 07:10:22.466381
sensor.cph2371_screen_brightness,1,2023-01-27 07:10:22.469706
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 07:10:22.471555
binary_sensor.cph2371_interactive,off,2023-01-27 07:10:22.473299
sensor.cph2371_steps_sensor,4712,2023-01-27 07:10:22.474897
device_tracker.cph2371,home,2023-01-27 07:10:23.942646
sensor.cph2371_app_memory,0.023,2023-01-27 07:11:24.243425
sensor.cph2371_battery_temperature,20.6,2023-01-27 07:11:24.245453
sensor.cph2371_battery_power,0.0,2023-01-27 07:11:24.249101
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:11:24.250963
device_tracker.cph2371,home,2023-01-27 07:11:26.025310
sensor.cph2371_app_memory,0.025,2023-01-27 07:12:26.521373
sensor.cph2371_battery_power,0.0,2023-01-27 07:12:26.523434
sensor.cph2371_geocoded_location,"Av. Mal. Humberto Delgado 135, 4760-012 Vila Nova de Famalicão, Portugal",2023-01-27 07:12:26.527984
sensor.cph2371_steps_sensor,4753,2023-01-27 07:12:26.529930
device_tracker.cph2371,home,2023-01-27 07:12:27.875950
sensor.cph2371_app_rx_gb,0.0044,2023-01-27 07:13:31.245836
sensor.cph2371_app_memory,0.027,2023-01-27 07:13:31.247834
sensor.cph2371_battery_level,96,2023-01-27 07:13:31.251488
sensor.cph2371_battery_power,0.0,2023-01-27 07:13:31.253518
sensor.cph2371_geocoded_location,"Av. Mal. Humberto Delgado 112, 4760-012 Vila Nova de Famalicão, Portugal",2023-01-27 07:13:31.255373
sensor.cph2371_steps_sensor,4763,2023-01-27 07:13:31.260120
device_tracker.cph2371,home,2023-01-27 07:13:32.935532
sensor.cph2371_detected_activity,unknown,2023-01-27 07:14:39.318947
sensor.cph2371_app_memory,0.02,2023-01-27 07:14:39.320979
sensor.cph2371_battery_power,0.0,2023-01-27 07:14:39.322836
sensor.cph2371_geocoded_location,"Av. Mal. Humberto Delgado 126, 4760-012 Vila Nova de Famalicão, Portugal",2023-01-27 07:14:39.326737
sensor.cph2371_steps_sensor,4895,2023-01-27 07:14:39.328610
device_tracker.cph2371,home,2023-01-27 07:14:40.972458
sensor.cph2371_app_memory,0.022,2023-01-27 07:14:41.886937
sensor.cph2371_battery_power,0.0,2023-01-27 07:14:41.888994
sensor.cph2371_geocoded_location,"R. António Ferreira de Matos S/N, 4760-018 Vila Nova de Famalicão, Portugal",2023-01-27 07:14:41.893101
sensor.cph2371_last_update_trigger,android.net.wifi.STATE_CHANGE,2023-01-27 07:14:41.894956
sensor.cph2371_wifi_connection,MEO-CASA2D,2023-01-27 07:14:41.896734
sensor.cph2371_wifi_link_speed,72,2023-01-27 07:14:41.898574
sensor.cph2371_wifi_frequency,2412,2023-01-27 07:14:41.901096
sensor.cph2371_steps_sensor,4918,2023-01-27 07:14:41.902865
sensor.cph2371_app_tx_gb,0.0023,2023-01-27 07:14:41.943944
sensor.cph2371_app_memory,0.023,2023-01-27 07:14:41.954588
sensor.cph2371_app_memory,0.024,2023-01-27 07:14:42.064141
sensor.cph2371_battery_power,0.0,2023-01-27 07:14:42.066191
sensor.cph2371_app_memory,0.016,2023-01-27 07:14:42.968658
sensor.cph2371_battery_power,0.0,2023-01-27 07:14:42.970795
sensor.cph2371_app_memory,0.02,2023-01-27 07:15:51.200510
sensor.cph2371_battery_power,0.0,2023-01-27 07:15:51.202553
sensor.cph2371_wifi_connection,<not connected>,2023-01-27 07:15:51.207165
sensor.cph2371_wifi_link_speed,0,2023-01-27 07:15:51.209094
sensor.cph2371_wifi_frequency,0,2023-01-27 07:15:51.210840
sensor.cph2371_mobile_rx_gb,0.014,2023-01-27 07:15:51.215315
sensor.cph2371_mobile_tx_gb,0.009,2023-01-27 07:15:51.217154
sensor.cph2371_app_memory,0.023,2023-01-27 07:16:17.506700
sensor.cph2371_battery_power,0.0,2023-01-27 07:16:17.510210
sensor.cph2371_geocoded_location,"R. Silvério Ferreira de Macedo nº136 Lj.4, 4760-053 Vila Nova de Famalicão, Portugal",2023-01-27 07:16:17.512188
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:16:17.513960
sensor.cph2371_steps_sensor,4932,2023-01-27 07:16:17.517904
device_tracker.cph2371,not_home,2023-01-27 07:16:54.740542
sensor.cph2371_app_rx_gb,0.0045,2023-01-27 07:17:02.268994
sensor.cph2371_app_memory,0.025,2023-01-27 07:17:02.271077
sensor.cph2371_battery_power,0.0,2023-01-27 07:17:02.272936
sensor.cph2371_geocoded_location,"R. António Ferreira de Matos 180, 4760-012 Vila Nova de Famalicão, Portugal",2023-01-27 07:17:02.277496
device_tracker.cph2371,not_home,2023-01-27 07:17:19.271510
device_tracker.cph2371,not_home,2023-01-27 07:17:44.197275
sensor.cph2371_detected_activity,in_vehicle,2023-01-27 07:17:55.148197
sensor.cph2371_app_memory,0.018,2023-01-27 07:17:55.150249
sensor.cph2371_battery_power,0.0,2023-01-27 07:17:55.154263
sensor.cph2371_geocoded_location,"Av. Mal. Humberto Delgado 7, 4760-012 Vila Nova de Famalicão, Portugal",2023-01-27 07:17:55.156158
sensor.cph2371_last_update_trigger,SensorWorker,2023-01-27 07:17:55.157932
device_tracker.cph2371,not_home,2023-01-27 07:18:08.198190
sensor.cph2371_app_memory,0.02,2023-01-27 07:18:27.176219
sensor.cph2371_battery_power,0.0,2023-01-27 07:18:27.178405
sensor.cph2371_geocoded_location,"Av. 9 de Julho 232, 4760-163 Vila Nova de Famalicão, Portugal",2023-01-27 07:18:27.180302
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:18:27.186438
device_tracker.cph2371,not_home,2023-01-27 07:18:32.192499
device_tracker.cph2371,not_home,2023-01-27 07:18:56.379749
device_tracker.cph2371,not_home,2023-01-27 07:19:20.425468
sensor.cph2371_app_memory,0.022,2023-01-27 07:19:28.273845
sensor.cph2371_battery_power,0.0,2023-01-27 07:19:28.277239
sensor.cph2371_geocoded_location,"Av. 9 de Julho 1456, 4760-102 Vila Nova de Famalicão, Portugal",2023-01-27 07:19:28.279211
device_tracker.cph2371,not_home,2023-01-27 07:20:09.373980
sensor.cph2371_app_memory,0.024,2023-01-27 07:20:26.489455
sensor.cph2371_battery_temperature,20.5,2023-01-27 07:20:26.491587
sensor.cph2371_battery_power,0.0,2023-01-27 07:20:26.495192
sensor.cph2371_geocoded_location,"R. Caetano de Faria 152A, 4760 Brufe, Portugal",2023-01-27 07:20:26.497147
device_tracker.cph2371,not_home,2023-01-27 07:20:54.391984
sensor.cph2371_app_memory,0.026,2023-01-27 07:21:04.534106
sensor.cph2371_battery_temperature,20.4,2023-01-27 07:21:04.536211
sensor.cph2371_battery_power,0.0,2023-01-27 07:21:04.539660
sensor.cph2371_geocoded_location,Unknown,2023-01-27 07:21:04.541580
device_tracker.cph2371,not_home,2023-01-27 07:21:27.754758
sensor.cph2371_app_memory,0.014,2023-01-27 07:22:31.357833
sensor.cph2371_battery_power,0.0,2023-01-27 07:22:31.359879
sensor.cph2371_geocoded_location,"R. Padre Domingos Joaquim Pereira 1076, 4760 Louro, Portugal",2023-01-27 07:22:31.364591
sensor.cph2371_app_rx_gb,0.0046,2023-01-27 07:23:33.482477
sensor.cph2371_app_memory,0.016,2023-01-27 07:23:33.484471
sensor.cph2371_battery_temperature,20.3,2023-01-27 07:23:33.487983
sensor.cph2371_battery_power,0.0,2023-01-27 07:23:33.489892
sensor.cph2371_geocoded_location,"R. Dr. Daniel Nunes de Sá 3, 4760 Louro, Portugal",2023-01-27 07:23:33.491663
sensor.cph2371_app_memory,0.018,2023-01-27 07:24:22.685859
sensor.cph2371_battery_power,0.0,2023-01-27 07:24:22.687889
sensor.cph2371_app_memory,0.02,2023-01-27 07:25:22.247005
sensor.cph2371_battery_power,0.0,2023-01-27 07:25:22.249116
sensor.cph2371_total_rx_gb,0.855,2023-01-27 07:25:22.253732
sensor.cph2371_app_memory,0.021,2023-01-27 07:26:13.705848
sensor.cph2371_battery_power,0.0,2023-01-27 07:26:13.707926
device_tracker.cph2371,not_home,2023-01-27 07:26:34.530325
sensor.cph2371_app_memory,0.023,2023-01-27 07:27:15.497004
sensor.cph2371_battery_power,0.0,2023-01-27 07:27:15.499115
device_tracker.cph2371,not_home,2023-01-27 07:27:36.683280
sensor.cph2371_app_memory,0.025,2023-01-27 07:28:17.569887
sensor.cph2371_battery_power,0.0,2023-01-27 07:28:17.571927
sensor.cph2371_geocoded_location,"R. da Igreja 8, 4775-238 Silveiros, Portugal",2023-01-27 07:28:17.575414
device_tracker.cph2371,Maio,2023-01-27 07:28:39.087420
sensor.cph2371_detected_activity,on_bicycle,2023-01-27 07:29:32.109268
sensor.cph2371_app_memory,0.027,2023-01-27 07:29:32.111321
sensor.cph2371_battery_level,95,2023-01-27 07:29:32.115546
sensor.cph2371_battery_temperature,19.9,2023-01-27 07:29:32.117450
sensor.cph2371_battery_power,0.0,2023-01-27 07:29:32.119239
sensor.cph2371_screen_brightness,55,2023-01-27 07:29:32.124866
sensor.cph2371_geocoded_location,"N204 362, 4775, Portugal",2023-01-27 07:29:32.126675
binary_sensor.cph2371_interactive,on,2023-01-27 07:29:32.133536
sensor.cph2371_app_memory,0.018,2023-01-27 07:29:32.149719
sensor.cph2371_app_tx_gb,0.0024,2023-01-27 07:29:32.507175
sensor.cph2371_app_memory,0.022,2023-01-27 07:29:32.509194
sensor.cph2371_battery_power,0.0,2023-01-27 07:29:32.511065
sensor.cph2371_geocoded_location,"Rua Parque Industrial, 257, Rio Covo (Santa Eulália), Braga, 4755-481, Portugal",2023-01-27 07:29:32.515507
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 07:29:32.517370
sensor.cph2371_light_sensor,7,2023-01-27 07:29:32.519104
sensor.cph2371_proximity_sensor,far,2023-01-27 07:29:32.520944
sensor.cph2371_steps_sensor,4994,2023-01-27 07:29:32.533154
sensor.cph2371_mobile_rx_gb,0.015,2023-01-27 07:29:32.535111
device_tracker.cph2371,Maio,2023-01-27 07:29:41.654636
sensor.cph2371_app_memory,0.024,2023-01-27 07:29:43.051514
sensor.cph2371_audio_mode,in_call,2023-01-27 07:29:43.053489
sensor.cph2371_volume_level_music,10,2023-01-27 07:29:43.055314
sensor.cph2371_volume_level_accessibility,9,2023-01-27 07:29:43.059273
sensor.cph2371_battery_power,0.0,2023-01-27 07:29:43.061221
sensor.cph2371_screen_brightness,81,2023-01-27 07:29:43.062933
binary_sensor.cph2371_device_locked,off,2023-01-27 07:29:43.066424
sensor.cph2371_last_update_trigger,android.intent.action.PHONE_STATE,2023-01-27 07:29:43.068170
sensor.cph2371_light_sensor,11,2023-01-27 07:29:43.069901
sensor.cph2371_active_notification_count,2,2023-01-27 07:29:43.071631
sensor.cph2371_phone_state,offhook,2023-01-27 07:29:43.075083
sensor.cph2371_steps_sensor,4998,2023-01-27 07:29:43.076760
sensor.cph2371_app_memory,0.026,2023-01-27 07:29:46.765167
sensor.cph2371_audio_mode,normal,2023-01-27 07:29:46.767174
sensor.cph2371_volume_level_music,5,2023-01-27 07:29:46.768989
sensor.cph2371_volume_level_accessibility,5,2023-01-27 07:29:46.772534
sensor.cph2371_battery_power,0.0,2023-01-27 07:29:46.774386
sensor.cph2371_active_notification_count,1,2023-01-27 07:29:46.779014
sensor.cph2371_phone_state,idle,2023-01-27 07:29:46.780858
sensor.cph2371_app_rx_gb,0.0047,2023-01-27 07:29:49.355572
sensor.cph2371_app_memory,0.014,2023-01-27 07:29:49.358770
sensor.cph2371_battery_temperature,19.8,2023-01-27 07:29:49.360765
sensor.cph2371_battery_power,0.0,2023-01-27 07:29:49.362656
sensor.cph2371_screen_brightness,105,2023-01-27 07:29:49.367256
binary_sensor.cph2371_device_locked,on,2023-01-27 07:29:49.369161
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 07:29:49.370873
binary_sensor.cph2371_interactive,off,2023-01-27 07:29:49.376569
sensor.cph2371_detected_activity,unknown,2023-01-27 07:30:07.484168
sensor.cph2371_app_memory,0.016,2023-01-27 07:30:07.486259
sensor.cph2371_battery_power,0.0,2023-01-27 07:30:07.489927
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:30:07.491867
sensor.cph2371_light_sensor,0,2023-01-27 07:30:07.493626
sensor.cph2371_steps_sensor,5008,2023-01-27 07:30:07.496983
sensor.cph2371_app_memory,0.017,2023-01-27 07:31:02.622982
sensor.cph2371_battery_temperature,19.6,2023-01-27 07:31:02.625091
sensor.cph2371_battery_power,0.0,2023-01-27 07:31:02.626875
sensor.cph2371_proximity_sensor,near,2023-01-27 07:31:02.631921
sensor.cph2371_detected_activity,still,2023-01-27 07:32:06.567341
sensor.cph2371_app_memory,0.019,2023-01-27 07:32:06.569351
sensor.cph2371_battery_power,0.0,2023-01-27 07:32:06.572646
sensor.cph2371_steps_sensor,5017,2023-01-27 07:32:06.574516
sensor.cph2371_app_memory,0.021,2023-01-27 07:32:27.100304
sensor.cph2371_battery_power,0.0,2023-01-27 07:32:27.102378
sensor.cph2371_screen_brightness,163,2023-01-27 07:32:27.107018
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_ON,2023-01-27 07:32:27.108850
sensor.cph2371_light_sensor,153,2023-01-27 07:32:27.110604
binary_sensor.cph2371_interactive,on,2023-01-27 07:32:27.112394
sensor.cph2371_app_memory,0.022,2023-01-27 07:32:27.304828
sensor.cph2371_light_sensor,143,2023-01-27 07:32:27.314978
sensor.cph2371_proximity_sensor,far,2023-01-27 07:32:27.319545
sensor.cph2371_app_memory,0.025,2023-01-27 07:32:46.188066
sensor.cph2371_battery_power,0.0,2023-01-27 07:32:46.190211
sensor.cph2371_screen_brightness,1,2023-01-27 07:32:46.194883
sensor.cph2371_last_used_app,com.android.launcher,2023-01-27 07:32:46.196723
sensor.cph2371_last_update_trigger,android.intent.action.SCREEN_OFF,2023-01-27 07:32:46.198579
binary_sensor.cph2371_interactive,off,2023-01-27 07:32:46.200371
sensor.cph2371_steps_sensor,5032,2023-01-27 07:32:46.202054
sensor.cph2371_app_memory,0.026,2023-01-27 07:33:01.334786
sensor.cph2371_battery_power,0.0,2023-01-27 07:33:01.339933
sensor.cph2371_last_update_trigger,SensorWorker,2023-01-27 07:33:01.341879
sensor.cph2371_light_sensor,0,2023-01-27 07:33:01.343725
sensor.cph2371_proximity_sensor,near,2023-01-27 07:33:01.347332
sensor.cph2371_app_memory,0.019,2023-01-27 07:33:07.827205
sensor.cph2371_battery_power,0.0,2023-01-27 07:33:07.830586
sensor.cph2371_last_update_trigger,android.intent.action.TIME_TICK,2023-01-27 07:33:07.832555
sensor.cph2371_app_memory,0.02,2023-01-27 07:34:08.207625
sensor.cph2371_battery_power,0.0,2023-01-27 07:34:08.209799
sensor.cph2371_app_memory,0.022,2023-01-27 07:35:10.484669
sensor.cph2371_battery_power,0.0,2023-01-27 07:35:10.486763
sensor.cph2371_app_memory,0.024,2023-01-27 07:36:13.606535
sensor.cph2371_battery_power,0.0,2023-01-27 07:36:13.608651
sensor.cph2371_app_memory,0.025,2023-01-27 07:37:09.525320
sensor.cph2371_battery_temperature,18.9,2023-01-27 07:37:09.527363
sensor.cph2371_battery_power,0.0,2023-01-27 07:37:09.530907
sensor.cph2371_app_memory,0.027,2023-01-27 07:38:18.592088
sensor.cph2371_battery_power,0.0,2023-01-27 07:38:18.594143
sensor.cph2371_app_memory,0.015,2023-01-27 07:39:33.284259
sensor.cph2371_battery_temperature,18.7,2023-01-27 07:39:33.286364
sensor.cph2371_battery_power,0.0,2023-01-27 07:39:33.289986
sensor.cph2371_app_rx_gb,0.0048,2023-01-27 07:40:02.282951
sensor.cph2371_app_memory,0.017,2023-01-27 07:40:02.286357
sensor.cph2371_battery_power,0.0,2023-01-27 07:40:02.288391
